*������� ���������� 	AM1[10]
52,5599999999996	0,0825419540620587
52,6799999999996	0,0826344947458537
52,7999999999996	0,0827270354296274
52,9199999999996	0,0828195761131809
53,0399999999996	0,0829121167972744
53,1599999999996	0,083004657481041
53,2799999999996	0,0830971981649213
53,3999999999996	0,0831897388489864
53,5199999999996	0,0832822795323125
53,6399999999996	0,0833748202168039
53,7599999999996	0,0834673609008334
53,8799999999996	0,0835599015842661
53,9999999999996	0,0836524422686367
54,1199999999996	0,0837449829529149
54,2399999999996	0,0838375236370368
54,3599999999996	0,0839300643208531
54,4799999999996	0,0840226050054582
54,5999999999996	0,0841151456897649
54,7199999999996	0,0842076863740076
54,8399999999996	0,0843002270584066
54,9599999999996	0,084392767742699
55,0799999999996	0,0844853084269701
55,1999999999996	0,0845778491115112
55,3199999999996	0,0846703897960666
55,4399999999996	0,0847629304803235
55,5599999999996	0,0848554711651701
55,6799999999996	0,0849480118495762
55,7999999999996	0,0850405525347355
55,9199999999996	0,0851330932187793
56,0399999999996	0,0852256339038462
56,1599999999996	0,0853181745889273
56,2799999999996	0,0854107152731842
56,3999999999996	0,0855032559579954
56,5199999999996	0,0855957966429202
56,6399999999996	0,0856883373278023
56,7599999999996	0,0857808780130043
56,8799999999996	0,0858734186977301
56,9999999999996	0,0859659593831807
57,1199999999996	0,0860585000681198
57,2399999999995	0,0861510407530233
57,3599999999995	0,0862435814378983
57,4799999999995	0,0863361221234129
57,5999999999995	0,086428662808558
57,7199999999995	0,0865212034938097
57,8399999999995	0,0866137441790755
57,9599999999995	0,086706284864448
58,0799999999995	0,0867988255499128
58,1999999999995	0,0868913662351147
58,3199999999995	0,0869839069208851
58,4399999999995	0,087076447605611
58,5599999999995	0,0871689882916371
58,6799999999995	0,087261528977038
58,7999999999995	0,0873540696623394
58,9199999999995	0,0874466103479747
59,0399999999995	0,0875391510338304
59,1599999999995	0,0876316917196291
59,2799999999995	0,0877242324049021
59,3999999999995	0,0878167730909141
59,5199999999995	0,0879093137768834
59,6399999999995	0,088001854463144
59,7599999999995	0,0880943951482394
59,8799999999995	0,0881869358341021
59,9999999999995	0,0882794765203911
 
*������� ���������� 	AM1[1]
0	-2,87197396351257E-5
0,12	0,00453384779773615
0,24	0,00810372838973583
0,36	0,00820176635368097
0,48	0,00822080965438826
0,6	0,00823874687523529
0,72	0,00825665728731673
0,84	0,00827456670451598
0,96	0,00829247607423178
1,08	0,00831038544396034
1,2	0,00832829481375597
1,32	0,00834620418355358
1,44	0,00836411355340538
1,56	0,00838202292329648
1,68	0,0083999322932069
1,8	0,0084178416631524
1,92	0,00843575103314298
2,04	0,0084536604031511
2,16	0,00847156977320651
2,28	0,00848947914329656
2,4	0,0085073885134066
2,52	0,0085252978835717
2,64	0,00854320725373503
2,76	0,00856111662395564
2,88	0,00857902599420735
3	0,00859693536450168
3,12	0,00861484473482355
3,24	0,00863275410517472
3,36	0,00865066347555965
3,48	0,00866857284597078
3,6	0,00868648221643076
3,72	0,0087043915869196
3,84	0,0087223009574644
3,96	0,00874021032800698
4,08	0,00875811969859175
4,2	0,00877602906922625
4,32	0,00879393843988385
4,44	0,0088118478105752
4,56	0,00882975718129675
4,68	0,00884766655206093
4,8	0,00886557592284998
4,92	0,00888348529367278
5,04	0,00890139466453199
5,16	0,00891930403543739
5,28	0,008937213406365
5,4	0,00895512277731658
5,52	0,008973032148333
5,64	0,00899094151936985
5,76	0,0090088508904298
5,88	0,0090267602615155
6	0,00904466963265182
6,12000000000001	0,00906257900379703
6,24000000000001	0,00908048837500264
6,36000000000001	0,00909839774624022
6,48000000000001	0,00911630711750178
6,60000000000001	0,00913421648880952
6,72000000000001	0,00915212586013858
6,84000000000001	0,00917003523150584
6,96000000000001	0,00918794460290862
7,08000000000001	0,00920585397433982
7,20000000000001	0,00922376334582253
7,32000000000001	0,00924167271731235
7,44000000000001	0,00925958208882882
7,56000000000001	0,00927749146041545
7,68000000000001	0,00929540083200298
7,80000000000001	0,00931331020366333
7,92000000000001	0,0093312195753299
8,04000000000001	0,00934912894705775
8,16000000000001	0,00936703831877495
8,28000000000001	0,009384947690533
8,4	0,00940285706234611
8,52	0,00942076643419298
8,64	0,00943867580607538
8,76	0,00945658517797021
8,88	0,0094744945499059
9	0,0094924039218931
9,12	0,00951031329389096
9,24	0,00952822266593323
9,36	0,00954613203802168
9,48	0,00956404141009237
9,6	0,00958195078227142
9,71999999999999	0,00959986015444869
9,83999999999999	0,0096177695266455
9,95999999999999	0,0096356788988885
10,08	0,00965358827119367
10,2	0,00967149764349706
10,32	0,00968940701582888
10,44	0,00970731638822464
10,56	0,00972522576063106
10,68	0,00974313513309255
10,8	0,00976104450558068
10,92	0,0097789538780706
11,04	0,00979686325064044
11,16	0,00981477262320318
11,28	0,00983268199580145
11,4	0,00985059136849209
11,52	0,00986850074116674
11,64	0,00988641011390356
11,76	0,00990431948664927
11,88	0,00992222885941985
12	0,00994013823227036
12,12	0,0099580476051262
12,24	0,00997595697800868
12,36	0,00999386635089294
12,48	0,0100117757238607
12,6	0,0100296850968373
12,72	0,0100475944698495
12,84	0,0100655038429043
12,96	0,0100834132160088
13,08	0,0101013225891542
13,2	0,0101192319622889
13,32	0,0101371413354947
13,44	0,0101550507086916
13,56	0,0101729600819489
13,68	0,0101908694552222
13,8	0,0102087788286074
13,92	0,0102266882019304
14,04	0,0102445975753387
14,16	0,0102625069487381
14,28	0,0102804163221872
14,4	0,0102983256957074
14,52	0,0103162350692614
14,64	0,0103341444428118
14,76	0,0103520538163924
14,88	0,0103699631900103
15	0,0103878725637099
15,12	0,0104057819374042
15,24	0,0104236913111375
15,36	0,0104416006848638
15,48	0,0104595100586771
15,6	0,0104774194325277
15,72	0,0104953288063818
15,84	0,0105132381802893
15,96	0,0105311475542038
16,08	0,0105490569281876
16,2	0,0105669663021857
16,32	0,0105848756762228
16,44	0,0106027850503061
16,56	0,0106206944243645
16,68	0,0106386037985224
16,8	0,0106565131726875
16,92	0,0106744225469235
17,04	0,0106923319211276
17,16	0,0107102412953957
17,28	0,0107281506696957
17,4	0,010746060044049
17,52	0,010763969418381
17,64	0,0107818787928267
17,76	0,0107997881672866
17,88	0,010817697541718
18	0,0108356069162454
18,12	0,0108535162908048
18,24	0,0108714256653535
18,36	0,0108893350400017
18,48	0,0109072444145966
18,6	0,0109251537893016
18,72	0,0109430631640102
18,84	0,0109609725387685
18,96	0,0109788819135304
19,08	0,0109967912883526
19,2	0,0110147006631927
19,32	0,0110326100380718
19,44	0,0110505194129829
19,56	0,0110684287879295
19,68	0,0110863381629116
19,8	0,0111042475379328
19,92	0,0111221569129683
20,04	0,0111400662880357
20,16	0,0111579756631528
20,28	0,0111758850382948
20,4	0,0111937944135114
20,52	0,0112117037887209
20,64	0,0112296131639802
20,76	0,0112475225392394
20,88	0,0112654319145626
21	0,0112833412899001
21,12	0,0113012506652943
21,24	0,0113191600407205
21,36	0,0113370694161716
21,48	0,0113549787916511
21,6	0,011372888167184
21,72	0,0113907975427523
21,84	0,0114087069183313
21,96	0,0114266162939707
22,08	0,0114445256696207
22,2	0,0114624350453099
22,32	0,0114803444210168
22,44	0,0114982537967769
22,56	0,0115161631726082
22,68	0,0115340725483684
22,8	0,0115519819242351
22,92	0,0115698913001339
23,04	0,0115878006760362
23,16	0,0116057100520202
23,28	0,0116236194280326
23,4	0,0116415288040308
23,52	0,0116594381801143
23,64	0,0116773475562049
23,76	0,011695256932331
23,88	0,0117131663085139
24	0,0117310756846649
24,12	0,0117489850609438
24,24	0,0117668944371907
24,36	0,0117848038134802
24,48	0,0118027131897982
24,6	0,0118206225661766
24,72	0,011838531942562
24,84	0,0118564413189759
24,96	0,0118743506954715
25,08	0,011892260071992
25,2	0,0119101694484982
25,32	0,0119280788250862
25,44	0,0119459882016777
25,56	0,0119638975783367
25,68	0,0119818069549993
25,8	0,0119997163316725
25,92	0,0120176257084168
26,04	0,0120355350851966
26,16	0,0120534444619551
26,28	0,0120713538388699
26,4	0,0120892632156675
26,52	0,0121071725926356
26,64	0,0121250819695611
26,76	0,0121429913465292
26,88	0,0121609007235257
27	0,0121788101005507
27,12	0,0121967194776289
27,24	0,0122146288547675
27,36	0,012232538231892
27,4800000000001	0,0122504476090661
27,6000000000001	0,0122683569862438
27,7200000000001	0,0122862663634997
27,8400000000001	0,0123041757408053
27,9600000000001	0,0123220851180648
28,0800000000001	0,0123399944954663
28,2000000000001	0,0123579038728217
28,3200000000001	0,012375813250241
28,4400000000001	0,0123937226276603
28,5600000000001	0,0124116320051861
28,6800000000001	0,0124295413826729
28,8000000000001	0,0124474507602237
28,9200000000001	0,0124653601378135
29,0400000000001	0,0124832695154069
29,1600000000001	0,01250117889305
29,2800000000001	0,0125190882707571
29,4000000000001	0,0125369976484464
29,5200000000001	0,012554907026189
29,6400000000001	0,0125728164039636
29,7600000000001	0,0125907257818163
29,8800000000001	0,0126086351596229
30,0000000000001	0,0126265445375644
30,1200000000001	0,0126444539154313
30,2400000000001	0,0126623632933907
30,3600000000001	0,0126802726713855
30,4800000000001	0,0126981820494585
30,6000000000001	0,0127160914274462
30,7200000000001	0,0127340008055299
30,8400000000001	0,0127519101837059
30,9600000000001	0,0127698195618748
31,0800000000001	0,0127877289400296
31,2000000000001	0,0128056383182731
31,3200000000001	0,0128235476964811
31,4400000000001	0,0128414570747886
31,5600000000001	0,0128593664530854
31,6800000000001	0,0128772758314888
31,8000000000001	0,0128951852098602
31,9200000000001	0,0129130945883027
32,0400000000001	0,0129310039667772
32,1600000000001	0,0129489133452623
32,2800000000001	0,0129668227237332
32,4000000000001	0,012984732102332
32,5200000000001	0,0130026414808952
32,6400000000001	0,0130205508595367
32,7600000000001	0,0130384602381923
32,8800000000001	0,0130563696168409
33,0000000000001	0,0130742789956457
33,1200000000001	0,0130921883743724
33,2400000000001	0,0131100977531631
33,3600000000001	0,0131280071320603
33,4800000000001	0,0131459165109149
33,6000000000001	0,0131638258897695
33,7200000000001	0,0131817352686667
33,84	0,013199644647635
33,96	0,0132175540267028
34,08	0,0132354634056426
34,2	0,0132533727847388
34,32	0,0132712821638918
34,44	0,0132891915430235
34,56	0,013307100922141
34,68	0,0133250103014007
34,8	0,0133429196806318
34,92	0,013360829059863
35,04	0,0133787384391724
35,16	0,0133966478185314
35,28	0,0134145571978905
35,4	0,0134324665773065
35,52	0,013450375956694
35,64	0,0134682853362307
35,76	0,0134861947157177
35,88	0,0135041040952544
36	0,0135220134747698
36,12	0,0135399228544415
36,24	0,013557832234099
36,36	0,0135757416137636
36,48	0,0135936509934638
36,6	0,013611560373171
36,72	0,0136294697529209
36,84	0,0136473791327418
36,96	0,0136652885125912
37,08	0,0136831978924761
37,2	0,0137011072724036
37,32	0,0137190166523169
37,44	0,0137369260323368
37,56	0,0137548354123496
37,68	0,0137727447923766
37,8	0,0137906541724746
37,92	0,0138085635525371
38,04	0,0138264729327204
38,16	0,0138443823128966
38,2799999999999	0,0138622916930942
38,3999999999999	0,0138802010733414
38,5199999999999	0,0138981104536171
38,6399999999999	0,0139160198339283
38,7599999999999	0,0139339292142893
38,8799999999999	0,0139518385947142
38,9999999999999	0,0139697479751248
39,1199999999999	0,0139876573555497
39,2399999999999	0,0140055667360599
39,3599999999999	0,0140234761165701
39,4799999999999	0,0140413854971513
39,5999999999999	0,0140592948777112
39,7199999999999	0,0140772042583421
39,8399999999999	0,0140951136389376
39,9599999999999	0,0141130230196893
40,0799999999999	0,0141309324003629
40,1999999999999	0,0141488417811075
40,3199999999999	0,0141667511619161
40,4399999999999	0,0141846605427673
40,5599999999999	0,0142025699236257
40,6799999999999	0,0142204793044627
40,7999999999999	0,0142383886853779
40,9199999999999	0,0142562980663783
41,0399999999999	0,0142742074473503
41,1599999999999	0,0142921168283578
41,2799999999999	0,014310026209472
41,3999999999999	0,0143279355905435
41,5199999999999	0,0143458449717144
41,6399999999999	0,0143637543528214
41,7599999999999	0,0143816637339569
41,8799999999999	0,0143995731152131
41,9999999999999	0,0144174824964836
42,1199999999999	0,0144353918778108
42,2399999999999	0,0144533012591666
42,3599999999999	0,014471210640508
42,4799999999999	0,0144891200219064
42,5999999999999	0,014507029403326
42,7199999999999	0,0145249387847244
42,8399999999999	0,0145428481662506
42,9599999999999	0,014560757547855
43,0799999999998	0,014578666929367
43,1999999999998	0,0145965763109785
43,3199999999998	0,0146144856926114
43,4399999999998	0,0146323950742442
43,5599999999998	0,014650304456012
43,6799999999998	0,0146682138377159
43,7999999999998	0,0146861232194837
43,9199999999998	0,0147040326012871
44,0399999999998	0,0147219419831401
44,1599999999998	0,0147398513649861
44,2799999999998	0,0147577607468889
44,3999999999998	0,0147756701288415
44,5199999999998	0,0147935795108438
44,6399999999998	0,0148114888928319
44,7599999999998	0,0148293982748342
44,8799999999998	0,0148473076568578
44,9999999999998	0,0148652170390449
45,1199999999998	0,0148831264211822
45,2399999999998	0,0149010358033195
45,3599999999998	0,0149189451855278
45,4799999999998	0,014936854567722
45,5999999999998	0,0149547639500867
45,7199999999998	0,014972673332359
45,8399999999998	0,0149905827147236
45,9599999999998	0,0150084920970528
46,0799999999998	0,0150264014795098
46,1999999999998	0,0150443108618887
46,3199999999998	0,0150622202443955
46,4399999999998	0,0150801296268668
46,5599999999998	0,0150980390094162
46,6799999999998	0,0151159483920082
46,7999999999998	0,0151338577746785
46,9199999999998	0,0151517671572847
47,0399999999998	0,0151696765400118
47,1599999999998	0,0151875859226465
47,2799999999998	0,0152054953054872
47,3999999999998	0,0152234046882143
47,5199999999998	0,0152413140710195
47,6399999999998	0,0152592234538815
47,7599999999998	0,0152771328367578
47,8799999999997	0,0152950422196838
47,9999999999997	0,0153129516026169
48,1199999999997	0,0153308609856069
48,2399999999997	0,0153487703686039
48,3599999999997	0,0153666797516863
48,4799999999997	0,0153845891347331
48,5999999999997	0,015402498517858
48,7199999999997	0,0154204079010185
48,8399999999997	0,0154383172842287
48,9599999999997	0,0154562266673963
49,0799999999997	0,0154741360506847
49,1999999999997	0,0154920454339376
49,3199999999997	0,0155099548172473
49,4399999999997	0,0155278642006493
49,5599999999997	0,0155457735840088
49,6799999999997	0,0155636829674251
49,7999999999997	0,0155815923509266
49,9199999999997	0,0155995017344637
50,0399999999997	0,0156174111180007
50,1599999999997	0,0156353205015023
50,2799999999997	0,0156532298850536
50,3999999999997	0,0156711392686688
50,5199999999997	0,0156890486523338
50,6399999999997	0,015706958036013
50,7599999999997	0,0157248674198058
50,8799999999997	0,0157427768035561
50,9999999999997	0,0157606861873631
51,1199999999997	0,0157785955711134
51,2399999999997	0,0157965049550128
51,3599999999997	0,0158144143389478
51,4799999999997	0,0158323237228402
51,5999999999997	0,0158502331067751
51,7199999999997	0,0158681424908025
51,8399999999997	0,0158860518748369
51,9599999999997	0,0159039612588643
52,0799999999997	0,015921870643048
52,1999999999997	0,0159397800271037
52,3199999999997	0,0159576894113442
52,4399999999996	0,0159755987955208
52,5599999999996	0,01599350817974
52,6799999999996	0,0160114175640089
52,7999999999996	0,0160293269483489
52,9199999999996	0,0160472363326249
53,0399999999996	0,0160651457169649
53,1599999999996	0,0160830551014044
53,2799999999996	0,0161009644858652
53,3999999999996	0,0161188738702833
53,5199999999996	0,0161367832548152
53,6399999999996	0,0161546926393754
53,7599999999996	0,016172602023893
53,8799999999996	0,016190511408503
53,9999999999996	0,0162084207931414
54,1199999999996	0,0162263301778651
54,2399999999996	0,0162442395624751
54,3599999999996	0,0162621489472698
54,4799999999996	0,0162800583320575
54,5999999999996	0,0162979677168735
54,7199999999996	0,0163158771016469
54,8399999999996	0,0163337864865341
54,9599999999996	0,0163516958714069
55,0799999999996	0,0163696052564077
55,1999999999996	0,0163875146413801
55,3199999999996	0,0164054240264235
55,4399999999996	0,0164233334114385
55,5599999999996	0,0164412427964535
55,6799999999996	0,0164591521816462
55,7999999999996	0,0164770615667535
55,9199999999996	0,016494970951932
56,0399999999996	0,0165128803371388
56,1599999999996	0,0165307897224096
56,2799999999996	0,0165486991076733
56,3999999999996	0,0165666084930223
56,5199999999996	0,016584517878357
56,6399999999996	0,0166024272637628
56,7599999999996	0,0166203366491615
56,8799999999996	0,0166382460346455
56,9999999999996	0,0166561554200584
57,1199999999996	0,0166740648055708
57,2399999999995	0,0166919741911116
57,3599999999995	0,0167098835767945
57,4799999999995	0,0167277929623353
57,5999999999995	0,0167457023480253
57,7199999999995	0,0167636117336514
57,8399999999995	0,016781521119384
57,9599999999995	0,0167994305051167
58,0799999999995	0,0168173398909346
58,1999999999995	0,0168352492767596
58,3199999999995	0,0168531586625349
58,4399999999995	0,0168710680484949
58,5599999999995	0,0168889774344692
58,6799999999995	0,0169068868204008
58,7999999999995	0,0169247962063963
58,9199999999995	0,0169427055922995
59,0399999999995	0,0169606149784229
59,1599999999995	0,016978524364518
59,2799999999995	0,0169964337506769
59,3999999999995	0,0170143431368359
59,5199999999995	0,0170322525230304
59,6399999999995	0,0170501619092107
59,7599999999995	0,0170680712954834
59,8799999999995	0,0170859806817774
59,9999999999995	0,0171038900680927
 
*������� ���������� 	AM1[2]
0	-3,83235660563659E-5
0,12	0,00601819064087067
0,24	0,0112654760771422
0,36	0,011422945676582
0,48	0,0114496985532996
0,6	0,0114746953879238
0,72	0,0114996521995154
0,84	0,0115246075672055
0,96	0,011549562872873
1,08	0,011574518175494
1,2	0,0115994734781506
1,32	0,0116244287808203
1,44	0,0116493840835465
1,56	0,011674339386287
1,68	0,0116992946890695
1,8	0,011724249991907
1,92	0,0117492052947517
2,04	0,0117741605976502
2,16	0,0117991159005624
2,28	0,0118240712035491
2,4	0,0118490265065265
2,52	0,011873981809583
2,64	0,0118989371126093
2,76	0,0119238924157137
2,88	0,0119488477189011
3	0,0119738030220522
3,12	0,0119987583252494
3,24	0,0120237136284982
3,36	0,0120486689317749
3,48	0,0120736242350814
3,6	0,0120985795384327
3,72	0,0121235348417925
3,84	0,0121484901452136
3,96	0,012173445448636
4,08	0,0121984007521503
4,2	0,012223356055646
4,32	0,0122483113592455
4,44	0,012273266662806
4,56	0,0122982219664189
4,68	0,0123231772700851
4,8	0,0123481325738082
4,92	0,012373087877501
5,04	0,0123980431812667
5,16	0,0124229984850635
5,28	0,0124479537889108
5,4	0,0124729090927786
5,52	0,0124978643966962
5,64	0,0125228197006155
5,76	0,0125477750045864
5,88	0,0125727303086016
6	0,012597685612616
6,12000000000001	0,0126226409167138
6,24000000000001	0,012647596220833
6,36000000000001	0,0126725515249486
6,48000000000001	0,0126975068291442
6,60000000000001	0,0127224621333673
6,72000000000001	0,0127474174375832
6,84000000000001	0,0127723727418463
6,96000000000001	0,0127973280461937
7,08000000000001	0,0128222833505545
7,20000000000001	0,012847238654949
7,32000000000001	0,0128721939593595
7,44000000000001	0,0128971492638446
7,56000000000001	0,0129221045683261
7,68000000000001	0,0129470598728538
7,80000000000001	0,012972015177434
7,92000000000001	0,0129969704820301
8,04000000000001	0,0130219257866369
8,16000000000001	0,0130468810913307
8,28000000000001	0,0130718363960227
8,4	0,013096791700784
8,52	0,0131217470055258
8,64	0,0131467023103511
8,76	0,0131716576151639
8,88	0,0131966129200514
9	0,0132215682249601
9,12	0,0132465235299115
9,24	0,0132714788349215
9,36	0,0132964341398782
9,48	0,0133213894449238
9,6	0,0133463447500155
9,71999999999999	0,013371300055173
9,83999999999999	0,0133962553603144
9,95999999999999	0,0134212106654719
10,08	0,0134461659707377
10,2	0,0134711212759679
10,32	0,0134960765812426
10,44	0,013521031886583
10,56	0,0135459871920141
10,68	0,0135709424973758
10,8	0,0135958978028103
10,92	0,0136208531082858
11,04	0,0136458084137843
11,16	0,0136707637193005
11,28	0,013695719024895
11,4	0,0137206743305107
11,52	0,0137456296361513
11,64	0,0137705849418026
11,76	0,013795540247493
11,88	0,0138204955532579
12	0,0138454508590051
12,12	0,0138704061648625
12,24	0,0138953614707216
12,36	0,0139203167765878
12,48	0,0139452720825286
12,6	0,0139702273884836
12,72	0,0139951826944884
12,84	0,0140201380004807
12,96	0,0140450933065352
13,08	0,0140700486126377
13,2	0,0140950039188041
13,32	0,0141199592249457
13,44	0,0141449145311245
13,56	0,0141698698373585
13,68	0,0141948251436279
13,8	0,0142197804499613
13,92	0,014244735756245
14,04	0,0142696910626672
14,16	0,0142946463690006
14,28	0,0143196016755063
14,4	0,0143445569819729
14,52	0,0143695122884928
14,64	0,0143944675950092
14,76	0,0144194229016268
14,88	0,014444378208232
15	0,0144693335148851
15,12	0,0144942888215525
15,24	0,0145192441282926
15,36	0,0145441994350648
15,48	0,0145691547418405
15,6	0,0145941100486695
15,72	0,0146190653555003
15,84	0,0146440206624288
15,96	0,0146689759693395
16,08	0,0146939312763052
16,2	0,0147188865833314
16,32	0,0147438418903327
16,44	0,0147687971974406
16,56	0,0147937525045094
16,68	0,0148187078116528
16,8	0,0148436631188531
16,92	0,0148686184260498
17,04	0,0148935737332785
17,16	0,0149185290405605
17,28	0,0149434843478957
17,4	0,0149684396552274
17,52	0,0149933949626018
17,64	0,0150183502700045
17,76	0,0150433055774251
17,88	0,0150682608849415
18	0,015093216192497
18,12	0,0151181715000384
18,24	0,0151431268075939
18,36	0,0151680821151992
18,48	0,0151930374228897
18,6	0,0152179927306122
18,72	0,0152429480382885
18,84	0,0152679033460785
18,96	0,0152928586538756
19,08	0,0153178139617118
19,2	0,0153427692695871
19,32	0,0153677245774659
19,44	0,0153926798854762
19,56	0,0154176351933906
19,68	0,0154425905014328
19,8	0,0154675458094218
19,92	0,015492501117528
20,04	0,0155174564256413
20,16	0,0155424117337901
20,28	0,0155673670419638
20,4	0,0155923223501979
20,52	0,0156172776584853
20,64	0,0156422329667372
20,76	0,0156671882750494
20,88	0,0156921435834256
21	0,0157170988918125
21,12	0,0157420542002669
21,24	0,0157670095086928
21,36	0,015791964817172
21,48	0,015816920125733
21,6	0,0158418754343188
21,72	0,0158668307428904
21,84	0,0158917860515118
21,96	0,0159167413601722
22,08	0,0159416966689037
22,2	0,0159666519776174
22,32	0,0159916072863773
22,44	0,0160165625952224
22,56	0,0160415179040676
22,68	0,0160664732129305
22,8	0,0160914285218219
22,92	0,0161163838307949
23,04	0,0161413391397609
23,16	0,0161662944487979
23,28	0,0161912497578456
23,4	0,0162162050669643
23,52	0,0162411603760511
23,64	0,0162661156852266
23,76	0,0162910709943844
23,88	0,0163160263036595
24	0,0163409816128777
24,12	0,0163659369221882
24,24	0,0163908922315272
24,36	0,0164158475409124
24,48	0,016440802850255
24,6	0,0164657581596828
24,72	0,0164907134691958
24,84	0,016515668778684
24,96	0,0165406240882469
25,08	0,0165655793978203
25,2	0,0165905347074506
25,32	0,0166154900170632
25,44	0,0166404453267255
25,56	0,0166654006364482
25,68	0,0166903559461957
25,8	0,0167153112559717
25,92	0,0167402665657903
26,04	0,0167652218756729
26,16	0,0167901771855661
26,28	0,0168151324954771
26,4	0,0168400878054236
26,52	0,0168650431154198
26,64	0,0168899984254338
26,76	0,0169149537355153
26,88	0,0169399090455933
27	0,0169648643557423
27,12	0,0169898196659055
27,24	0,0170147749761114
27,36	0,017039730286335
27,4800000000001	0,0170646855965941
27,6000000000001	0,0170896409069208
27,7200000000001	0,017114596217251
27,8400000000001	0,0171395515276451
27,9600000000001	0,0171645068380357
28,0800000000001	0,0171894621485045
28,2000000000001	0,0172144174589484
28,3200000000001	0,0172393727695237
28,4400000000001	0,0172643280800528
28,5600000000001	0,0172892833905962
28,6800000000001	0,0173142387012177
28,8000000000001	0,017339194011857
28,9200000000001	0,017364149322578
29,0400000000001	0,0173891046332884
29,1600000000001	0,0174140599440769
29,2800000000001	0,0174390152548298
29,4000000000001	0,0174639705656219
29,5200000000001	0,0174889258765099
29,6400000000001	0,0175138811873907
29,7600000000001	0,0175388364983782
29,8800000000001	0,0175637918093123
30,0000000000001	0,0175887471203211
30,1200000000001	0,017613702431337
30,2400000000001	0,0176386577423848
30,3600000000001	0,0176636130535179
30,4800000000001	0,017688568364747
30,6000000000001	0,0177135236758374
30,7200000000001	0,0177384789870523
30,8400000000001	0,0177634342983097
30,9600000000001	0,0177883896095388
31,0800000000001	0,0178133449209028
31,2000000000001	0,0178383002322491
31,3200000000001	0,0178632555436309
31,4400000000001	0,0178882108550162
31,5600000000001	0,0179131661664833
31,6800000000001	0,017938121477993
31,8000000000001	0,0179630767895205
31,9200000000001	0,0179880321010728
32,0400000000001	0,018012987412682
32,1600000000001	0,0180379427242769
32,2800000000001	0,0180628980359785
32,4000000000001	0,0180878533476587
32,5200000000001	0,0181128086593176
32,6400000000001	0,0181377639711897
32,7600000000001	0,0181627192830049
32,8800000000001	0,018187674594806
33,0000000000001	0,0182126299066923
33,1200000000001	0,0182375852185572
33,2400000000001	0,018262540530543
33,3600000000001	0,0182874958425145
33,4800000000001	0,0183124511544719
33,6000000000001	0,0183374064665429
33,7200000000001	0,0183623617786424
33,84	0,0183873170907418
33,96	0,0184122724028839
34,08	0,0184372277150473
34,2	0,0184621830272462
34,32	0,018487138339502
34,44	0,0185120936518288
34,56	0,018537048964113
34,68	0,0185620042765109
34,8	0,0185869595888732
34,92	0,018611914901328
35,04	0,0186368702138182
35,16	0,0186618255263511
35,28	0,0186867808387561
35,4	0,0187117361514453
35,52	0,0187366914639568
35,64	0,0187616467766532
35,76	0,0187866020892216
35,88	0,0188115574020387
36	0,0188365127147563
36,12	0,0188614680275592
36,24	0,0188864233403194
36,36	0,0189113786532076
36,48	0,0189363339660957
36,6	0,0189612892789413
36,72	0,0189862445919715
36,84	0,019011199904881
36,96	0,0190361552179041
37,08	0,0190611105310268
37,2	0,0190860658440997
37,32	0,0191110211572152
37,44	0,0191359764704231
37,56	0,0191609317835884
37,68	0,0191858870967962
37,8	0,0192108424100894
37,92	0,0192357977233542
38,04	0,0192607530365763
38,16	0,0192857083499831
38,2799999999999	0,0193106636634539
38,3999999999999	0,0193356189769034
38,5199999999999	0,0193605742903102
38,6399999999999	0,019385529603916
38,7599999999999	0,0194104849174224
38,8799999999999	0,0194354402309784
38,9999999999999	0,0194603955445984
39,1199999999999	0,0194853508582824
39,2399999999999	0,0195103061719308
39,3599999999999	0,0195352614857001
39,4799999999999	0,0195602167994053
39,5999999999999	0,0195851721131461
39,7199999999999	0,0196101274269509
39,8399999999999	0,0196350827408267
39,9599999999999	0,0196600380547665
40,0799999999999	0,0196849933686494
40,1999999999999	0,0197099486825962
40,3199999999999	0,0197349039966355
40,4399999999999	0,0197598593105965
40,5599999999999	0,0197848146247068
40,6799999999999	0,0198097699388313
40,7999999999999	0,0198347252528777
40,9199999999999	0,0198596805670874
41,0399999999999	0,019884635881283
41,1599999999999	0,0199095911955922
41,2799999999999	0,0199345465098517
41,3999999999999	0,0199595018241041
41,5199999999999	0,0199844571384133
41,6399999999999	0,0200094124528363
41,7599999999999	0,0200343677673516
41,8799999999999	0,0200593230816821
41,9999999999999	0,0200842783961619
42,1199999999999	0,0201092337106274
42,2399999999999	0,0201341890252493
42,3599999999999	0,0201591443397859
42,4799999999999	0,0201840996544078
42,5999999999999	0,020209054969186
42,7199999999999	0,0202340102837724
42,8399999999999	0,0202589655984653
42,9599999999999	0,0202839209132719
43,0799999999998	0,0203088762280998
43,1999999999998	0,0203338315428638
43,3199999999998	0,0203587868577983
43,4399999999998	0,0203837421727115
43,5599999999998	0,020408697487575
43,6799999999998	0,0204336528025451
43,7999999999998	0,0204586081175933
43,9199999999998	0,0204835634325775
44,0399999999998	0,0205085187477607
44,1599999999998	0,0205334740628516
44,2799999999998	0,0205584293778998
44,3999999999998	0,0205833846931256
44,5199999999998	0,0206083400083088
44,6399999999998	0,0206332953235631
44,7599999999998	0,020658250638931
44,8799999999998	0,0206832059541995
44,9999999999998	0,0207081612695674
45,1199999999998	0,0207331165849425
45,2399999999998	0,0207580719003815
